,Athlete_Name,Opponent_Name,W/L
538,Ana Carolina Vieira,Luiza Monteiro ,3
539,Ana Carolina Vieira,Luizia Monteiro ,1
540,Ana Carolina Vieira,Maria Malyjasiak ,1
541,Ana Carolina Vieira,Melissa Cueto ,1
542,Ana Carolina Vieira,Monique Elias ,1
543,Ana Carolina Vieira,Nathalie Ribeiro,1
544,Ana Carolina Vieira,Pati Fontes,1
545,Ana Carolina Vieira,Raquel Canuto ,1
546,Ana Carolina Vieira,Samantha Cook ,1
547,Ana Carolina Vieira,Talita Nogueira ,1
548,Ana Carolina Vieira,Thamara Silva ,2
549,Ana Carolina Vieira,Vedha Toscano ,2
550,Ana Carolina Vieira,Victoria Montrezor ,1
551,Ana Carolina Vieira,Yanelisa Reyes ,1
552,Anderson Munis ,Erberth Santos ,1
553,Anderson Munis ,Estevan Martinez ,2
554,Anderson Munis ,Guilherme Augusto ,1
555,Anderson Munis ,Guilherme Wander Lambertucci de Andrade ,1
556,Anderson Munis ,Jackson Douglas ,1
557,Anderson Munis ,Leonardo Andrade ,1
558,Anderson Munis ,Marcus Vinicius ,3
559,Anderson Munis ,Matheus Diniz,1
560,Anderson Munis ,Michael Egley ,1
561,Anderson Munis ,"Pedro Alex ""Bom Bom"" ",1
562,Anderson Munis ,Roberto Jimenez,1
563,Anderson Munis ,"Vinicius ""Trator"" Ferreira",1
564,Andre Campos ,Jackson Sousa ,1
565,Andre Campos ,James Puopolo,1
566,Andre Campos ,Ricardo Evangelista ,1
567,Andre Galvao,"Aaron ""Tex"" Johnson",1
568,Andre Galvao,Alexander Trans ,1
569,Andre Galvao,Alexandro Ceconi ,2
570,Andre Galvao,Antonio Braga Neto ,1
571,Andre Galvao,Antonio Carlos Jr. ,1
572,Andre Galvao,Baret Yoshida ,1
573,Andre Galvao,Braulio Estima ,2
574,Andre Galvao,Bruno Bastos ,2
575,Andre Galvao,Carlos Ferreira Neves ,2
576,Andre Galvao,Casey Ryan ,1
577,Andre Galvao,Cassio Francis ,1
578,Andre Galvao,Cassio Werneck ,2
579,Andre Galvao,Chael Sonnen ,1
580,Andre Galvao,Clark Gracie ,2
581,Andre Galvao,Claudio Calasans ,2
582,Andre Galvao,DJ Jackson ,1
583,Andre Galvao,Davi Ramos ,1
584,Andre Galvao,Diego Gamonal Nogueira ,3
585,Andre Galvao,Diego Herzog ,1
586,Andre Galvao,Dimitrius Souza ,1
587,Andre Galvao,Eduardo Telles ,2
588,Andre Galvao,Eliot Kelly ,2
589,Andre Galvao,Erberth Santos ,1
590,Andre Galvao,Fabricio Werdum ,1
591,Andre Galvao,Felipe Cranivata ,4
592,Andre Galvao,Felipe Mota ,2
593,Andre Galvao,Felipe Pena,3
594,Andre Galvao,Gabriel Alexander Rosberg ,1
595,Andre Galvao,Gabriel Lucas ,1
596,Andre Galvao,Gustavo Batista ,3
597,Andre Galvao,Igor Silva ,1
598,Andre Galvao,Jackson Sousa ,2
599,Andre Galvao,Jaime Canuto ,1
600,Andre Galvao,James Puopolo,1
601,Andre Galvao,Keenan Cornelius,1
602,Andre Galvao,Kit Dale ,1
603,Andre Galvao,Leandro Lo,1
604,Andre Galvao,Leonardo Nogueira ,1
605,Andre Galvao,Leonardo Pecana ,1
606,Andre Galvao,Lucas Rocha ,1
607,Andre Galvao,Lucio Rodrigues ,1
608,Andre Galvao,Luiz Panza,1
609,Andre Galvao,Marcel Louzado ,1
610,Andre Galvao,Marcio Cruz ,1
611,Andre Galvao,"Marcus ""Buchecha"" Almeida",1
612,Andre Galvao,Martin Aedma ,1
613,Andre Galvao,Max Freitas ,1
614,Andre Galvao,Michael Fowler ,2
615,Andre Galvao,Murilo Santana ,3
616,Andre Galvao,Orlando Sanchez ,1
617,Andre Galvao,Otavio Sousa ,4
618,Andre Galvao,Pablo Popovitch ,2
619,Andre Galvao,Patrick Gaudio ,2
620,Andre Galvao,Rafael Formiga Barbosa ,1
621,Andre Galvao,Rafael Lovato Jr.,3
622,Andre Galvao,Renato Cardoso ,3
623,Andre Galvao,"Roberto ""Cyborg"" Abreu",1
624,Andre Galvao,Rodolfo Vieira ,1
625,Andre Galvao,Romulo Barral ,3
626,Andre Galvao,Rousimar Palhares ,1
627,Andre Galvao,Rustam Chsiev ,1
628,Andre Galvao,Sergio Moraes ,1
629,Andre Galvao,Tanner Rice ,1
630,Andre Galvao,Tarsis Humphreys ,3
631,Andre Galvao,Tom DeBlass ,2
632,Andre Galvao,Vinny Magalhaes,1
633,Andre Galvao,Vitor Toledo ,1
634,Andre Gomes Reis ,Eduardo Machado ,1
635,Andre Pontes ,Ron Henderson ,1
636,Andre Porfirio ,Alexandre Jesus ,1
637,Andre Porfirio ,Antonio Zuazo ,1
638,Andre Porfirio ,Austin Baker ,1
639,Andre Porfirio ,Charles McGuire ,4
640,Andre Porfirio ,Daniel Hampton ,1
641,Andre Porfirio ,Dominique Bell ,1
642,Andre Porfirio ,Enrique March ,1
643,Andre Porfirio ,Estevan Martinez ,2
644,Andre Porfirio ,Felipe Pimentel ,2
645,Andre Porfirio ,Francisco Cuneo ,1
646,Andre Porfirio ,Gabriel Sousa,1
647,Andre Porfirio ,Giancarlo Bodoni ,1
648,Andre Porfirio ,Helton Jose ,1
649,Andre Porfirio ,Jackson Douglas ,1
650,Andre Porfirio ,Jarrod Anderson ,1
651,Andre Porfirio ,Josh Guerra ,1
652,Andre Porfirio ,Kevin Gallagher ,1
653,Andre Porfirio ,Lucas Norat ,1
654,Andre Porfirio ,Manuel Ribamar,1
655,Andre Porfirio ,Marlon Tanaka Fagundes ,2
656,Andre Porfirio ,Matheus Spirandeli ,1
657,Andre Porfirio ,Murilo Santana ,3
658,Andre Porfirio ,Nathan dos Santos ,1
659,Andre Porfirio ,Pedro Marinho,1
660,Andre Porfirio ,Pedro Rocha ,1
661,Andre Porfirio ,Rafael Paganini ,1
662,Andre Porfirio ,Ricky Semiglia ,1
663,Andre Porfirio ,Roberto Jimenez,1
664,Andre Porfirio ,Ronnie Louis Pace III ,1
665,Andre Porfirio ,Santeri Lilius ,1
666,Andre Porfirio ,Saul Viayra ,1
667,Andrea Verdemare ,Gabriel Alexander Rosberg ,1
668,Andressa Cintra ,Chloe Mcnally ,2
669,Andressa Cintra ,Janaina Lebre ,1
670,Andressa Cintra ,Jessica Guedry ,1
671,Andressa Cintra ,Jessica Swanson ,1
672,Andressa Cintra ,Luiza Monteiro ,1
673,Andressa Cintra ,Magdalena Loska ,1
674,Andressa Cintra ,Maggie Grindatti,1
675,Andressa Cintra ,Maria Malyjasiak ,1
676,Andressa Cintra ,Sabatha Lais ,1
677,Andressa Cintra ,Thamara Ferreira ,1
678,Andressa Cintra ,Vannessa Griffin ,1
679,Andrew Alexander ,Joe Baize ,1
680,Andrew Alexander ,Pablo Alfonso ,1
681,Andrew Alexander ,Steven Ramos ,1
682,Andrew Kimler ,Rustam Chsiev ,1
683,Andrew Lopez ,Arman Fathi ,1
684,Andrew Tackett,Aidan Collins ,1
685,Andrew Tackett,Andres Ramirez ,1
686,Andrew Tackett,Andrew Kochel ,1
687,Andrew Tackett,Anthony Robinson ,1
688,Andrew Tackett,Caio Matias ,1
689,Andrew Tackett,Corban Sainz ,1
690,Andrew Tackett,Dante Muschamp ,1
691,Andrew Tackett,Diego Pichlingue ,1
692,Andrew Tackett,Dominic Mejia ,1
693,Andrew Tackett,Jeremiah Mendez ,1
694,Andrew Tackett,Kevin Munoz ,1
695,Andrew Tackett,Matthew Cox ,1
696,Andrew Tackett,Orlando Alonso ,1
697,Andrew Tackett,Orlando Castillo ,1
698,Andrew Tackett,Rene Sousa ,1
699,Andrew Tackett,Rodrigo Francioni ,1
700,Andrew Tackett,Ryan Jennerjohn ,1
701,Andrew Tackett,Sean Yadimarco ,2
702,Andrew Tackett,Tony Solfa ,1
703,Andrew Tackett,Troy Russell ,1
704,Andrew Wiltse,David Garmo,1
705,Andrew Wiltse,Gabriel Almeida,1
706,Andrew Wiltse,Isiah Wright ,1
707,Andrew Wiltse,John Combs,2
708,Andrew Wiltse,PJ Barch,1
709,Andrew Wiltse,Pedro Palhares ,1
710,Andrew Wiltse,Pedro Rocha ,1
711,Andrew Wiltse,Pierre-Olivier Leclerc ,1
712,Andrew Wiltse,Vinicius Wong ,1
713,Andris Brunovski ,Bill Cooper ,1
714,Andris Brunovski ,Breno Bittencourt ,1
715,Andris Brunovski ,Darragh O Conaill ,1
716,Andris Brunovski ,Diego Ramalho ,1
717,Andris Brunovski ,Ilke Kubilay Bulut ,1
718,Andris Brunovski ,John Combs,1
719,Andris Brunovski ,Kevin Mahecha ,1
720,Andris Brunovski ,Magid Hage ,1
721,Andris Brunovski ,Masahiro Iwasaki ,1
722,Andris Brunovski ,Nathan Mendelsohn ,1
723,Andris Brunovski ,Rodrigo Caporal ,1
724,Andris Brunovski ,Rodrigo Freitas ,1
725,Andris Brunovski ,Ross Keeping ,1
726,Andris Brunovski ,Wellington Dias ,1
727,André Luiz Cantanhede ,Julio Junior ,1
728,André Luiz Cantanhede ,Lucas Protasio ,1
729,André Luiz Cantanhede ,Renato Canuto,1
730,André Luiz Cantanhede ,Rodrigo Gortari Barbosa ,1
731,André Luiz Cantanhede ,Ruben Lemos ,1
732,Andy Burke ,Jesse Taylor ,1
733,Andy Murasaki,Andre Porfirio ,1
734,Andy Murasaki,Austin Oranday ,2
735,Andy Murasaki,Clay Mayfield ,2
736,Andy Murasaki,Dez McDonald ,1
737,Andy Murasaki,Dylan Royce ,1
738,Andy Murasaki,Francisco Cuneo ,1
739,Andy Murasaki,Gianni Grippo,1
740,Andy Murasaki,Guilherme Rocha ,2
741,Andy Murasaki,Igor Feliz ,3
742,Andy Murasaki,Italo De Azevedo ,1
743,Andy Murasaki,Johnny Tama,2
744,Andy Murasaki,Kennedy Maciel,1
745,Andy Murasaki,Kody Steele,1
746,Andy Murasaki,Leon Larman ,1
747,Andy Murasaki,Leonardo Lara ,1
748,Andy Murasaki,Lucas Protasio ,1
749,Andy Murasaki,Manuel Ribamar,1
750,Andy Murasaki,Marcio Andre ,1
751,Andy Murasaki,Mateus Rodrigues ,1
752,Andy Murasaki,Matheus Gabriel,1
753,Andy Murasaki,Matheus Godoy ,1
754,Andy Murasaki,Natan Chueng ,2
755,Andy Murasaki,Rodrigo Gortari Barbosa ,1
756,Andy Murasaki,Suraj Budhram ,1
757,Andy Murasaki,Tommy Langaker ,1
758,Andy Murasaki,Yan Lucas ,1
759,Andy Varela ,Ben Egli ,1
760,Andy Varela ,Kevin Casey ,1
761,Andy Varela ,Nick Ronan ,1
762,Andy Varela ,Oliver Taza,1
763,Andy Varela ,Rafael Domingos ,1
764,Anna Rodrigues ,Alexa Yanes ,2
765,Anna Rodrigues ,Amal Amjahid ,5
766,Anna Rodrigues ,Amanda Monteiro ,3
767,Anna Rodrigues ,Ana Carolina Schmitt ,1
768,Anna Rodrigues ,Bianca Basilio,4
769,Anna Rodrigues ,Elina Moestam ,1
770,Anna Rodrigues ,Gabriela Fechter ,3
771,Anna Rodrigues ,Jessa Khan,1
772,Anna Rodrigues ,Katjusa Horman ,1
773,Anna Rodrigues ,Mayssa Bastos,4
774,Anna Rodrigues ,Michele Oliveira ,1
775,Anna Rodrigues ,Rose El Sharouni ,8
776,Anna Rodrigues ,Sofia Amarante ,1
777,Anna Rodrigues ,Talita Alencar ,2
778,Anna Rodrigues ,Tammi Musumeci ,2
779,Anthony Guy De Oliveira ,Suraj Budhram ,2
780,Anthony Guy De Oliveira ,Thomas Halpin ,1
781,Anthony Mactavish ,Jose Munoz ,1
782,Anthony Robinson ,Austin Oranday ,1
783,Anthony Sikness Ferro ,Joey Diehl ,1
784,Anton Minenko ,Basel Fanous ,1
785,Anton Minenko ,Erberth Santos ,1
786,Anton Minenko ,Haisam Rida,1
787,Anton Minenko ,Jackson Sousa ,1
788,Anton Minenko ,Marcus Ruiz ,1
789,Anton Minenko ,Nicolas Penzer ,1
790,Antonio Assef ,Gabriel Alexander Rosberg ,1
791,Antonio Assef ,Otavio Nalati ,1
792,Antonio Assef ,Tanner Rice ,1
793,Antonio Carlos Jr. ,Bernardo Faria ,2
794,Antonio Carlos Jr. ,Garry Tonon,1
795,Antonio Carlos Jr. ,James Puopolo,2
796,Antonio Carlos Jr. ,Leandro Lo,2
797,Antonio Carlos Jr. ,Leonardo Nogueira ,1
798,Antonio Carlos Jr. ,Marcel Goncalves ,1
799,Antonio Carlos Jr. ,Romulo Barral ,2
800,Antonio Lopez ,Mario Esquivies ,1
801,Antonio Zuazo ,Adam Bradley ,1
802,Antonio Zuazo ,Enrique Galarza ,1
803,Antonio Zuazo ,Jackson Douglas ,1
804,Antonio Zuazo ,Matt Leighton ,1
805,Antonio Zuazo ,Nicholas Greene ,1
806,Ariadne Oliveira ,Alexa Yanes ,1
807,Ariadne Oliveira ,Karen Antunes ,1
808,Ariadne Oliveira ,Mayssa Bastos,1
809,Ariel Tabak ,Abdullah Nabas ,1
810,Ariel Tabak ,Alberto Serrano Govea ,1
811,Arnaldo Maidana ,Carlos Farias ,1
812,Arnaldo Maidana ,Charles McGuire ,1
813,Arnaldo Maidana ,Daniel Hampton ,2
814,Arnaldo Maidana ,Diego Gamonal Nogueira ,1
815,Arnaldo Maidana ,Diego Ramalho ,1
816,Arnaldo Maidana ,Dimitrius Souza ,1
817,Arnaldo Maidana ,Eddie Avelar ,1
818,Arnaldo Maidana ,Eduardo Telles ,1
819,Arnaldo Maidana ,Eliot Kelly ,2
820,Arnaldo Maidana ,Felipe Mota ,2
821,Arnaldo Maidana ,Fellipe Andrew,1
822,Arnaldo Maidana ,Fellipe Trovo,1
823,Arnaldo Maidana ,Frederik Vosgrone ,1
824,Arnaldo Maidana ,Gabriel Procopio da Fonseca ,1
825,Arnaldo Maidana ,Gustavo Pires ,1
826,Arnaldo Maidana ,Josh Guerra ,1
827,Arnaldo Maidana ,Josh Hinger ,1
828,Arnaldo Maidana ,Joshua Lee bowlin ,1
829,Arnaldo Maidana ,Lincoln Pereira ,1
830,Arnaldo Maidana ,"Lucas ""Hulk"" Barbosa",1
831,Arnaldo Maidana ,Lucas Norat ,1
832,Arnaldo Maidana ,Manuel Diaz ,1
833,Arnaldo Maidana ,Marcelo Gomide ,1
834,Arnaldo Maidana ,Matt Leighton ,1
835,Arnaldo Maidana ,Max Gimenis,1
836,Arnaldo Maidana ,Nathan Mendelsohn ,1
837,Arnaldo Maidana ,Nick Greene ,1
838,Arnaldo Maidana ,Rafael Vasconcelos ,1
839,Arnaldo Maidana ,Ricardo Evangelista ,1
840,Arnaldo Maidana ,Roberto Torralbas ,2
841,Arnaldo Maidana ,Rolando Samson ,1
842,Arnaldo Maidana ,Sam Snow ,1
843,Arnaldo Maidana ,Valdir Araujo ,1
844,Arnaldo Maidana ,Victor Cervantes ,1
845,Arnaldo Maidana ,Victor Silverio ,1
846,Arnaldo Maidana ,"Vinicius ""Trator"" Ferreira",1
847,Art Garcia ,Breylor Grout ,1
848,Ary Farias ,Ashley Williams,1
849,Ary Farias ,Bruno Malfacine ,1
850,Ary Farias ,Hiago George,1
851,Ary Farias ,Joao Miyao,1
852,Ary Farias ,Joao Pedro Somalia ,1
853,Ary Farias ,Milton Bastos ,1
854,Ary Farias ,Rene Lopez ,1
855,Ary Farias ,Samir Chantre ,2
856,Ary Farias ,Yukinori Sasa ,1
857,Arya Esfandmaz ,Isaque Bahiense,1
858,Arya Esfandmaz ,Yuji Arai ,1
859,Ashley Williams,Alex Cabanes ,1
860,Ashley Williams,Anthony Guy De Oliveira ,1
861,Ashley Williams,Ben Eddy ,1
862,Ashley Williams,David Younan ,1
863,Ashley Williams,Ethan Crelinsten,1
864,Ashley Williams,Frank Rosenthal ,1
865,Ashley Williams,Jay Butler ,2
866,Ashley Williams,Kamil Wilk ,1
867,Ashley Williams,Keith Krikorian ,1
868,Ashley Williams,Kevin Corkhill ,1
869,Ashley Williams,Masakazu Imanar ,1
870,Ashley Williams,Paulo Miyao,1
871,Ashley Williams,Richard Alarcon ,1
872,Ashley Williams,Robert Degle ,1
873,Ashley Williams,Sergio Hernandez ,1
874,Ashley Williams,Thiago Macedo ,1
875,Ashley Williams,Thomas Halpin ,1
876,Augusto 'Tanquinho' Mendes ,AJ Agazarm ,1
877,Augusto 'Tanquinho' Mendes ,Ary Farias ,1
878,Augusto 'Tanquinho' Mendes ,Bruno Frazatto ,1
879,Augusto 'Tanquinho' Mendes ,Casey Ryan ,1
880,Augusto 'Tanquinho' Mendes ,Davi Ramos ,1
881,Augusto 'Tanquinho' Mendes ,Ed Ramos ,3
882,Augusto 'Tanquinho' Mendes ,Eddie Cummings ,1
883,Augusto 'Tanquinho' Mendes ,Ethan Crelinsten,1
884,Augusto 'Tanquinho' Mendes ,Frank Rosenthal ,1
885,Augusto 'Tanquinho' Mendes ,Geo Martinez,1
886,Augusto 'Tanquinho' Mendes ,Gianni Grippo,2
887,Augusto 'Tanquinho' Mendes ,Gui Mendes ,2
888,Augusto 'Tanquinho' Mendes ,JT Torres ,2
889,Augusto 'Tanquinho' Mendes ,Jeff Glover ,1
890,Augusto 'Tanquinho' Mendes ,Joao Miyao,1
891,Augusto 'Tanquinho' Mendes ,Keith Krikorian ,1
892,Augusto 'Tanquinho' Mendes ,Kennedy Maciel,1
893,Augusto 'Tanquinho' Mendes ,Kim Terra ,2
894,Augusto 'Tanquinho' Mendes ,Leandro Lo,2
895,Augusto 'Tanquinho' Mendes ,Lucas Rocha ,1
896,Augusto 'Tanquinho' Mendes ,Marcelo Mafra ,1
897,Augusto 'Tanquinho' Mendes ,Masahiro Iwasaki ,1
898,Augusto 'Tanquinho' Mendes ,Matheus Gabriel,2
899,Augusto 'Tanquinho' Mendes ,Milton Bastos ,1
900,Augusto 'Tanquinho' Mendes ,Nicollas Renier ,1
901,Augusto 'Tanquinho' Mendes ,Paulo Miyao,1
902,Augusto 'Tanquinho' Mendes ,Rafael Mendes ,2
903,Augusto 'Tanquinho' Mendes ,Rodrigo Caporal ,1
904,Augusto 'Tanquinho' Mendes ,Ross Nicholls ,1
905,Augusto 'Tanquinho' Mendes ,Rubens 'Cobrinha' Charles ,3
906,Augusto 'Tanquinho' Mendes ,Samir Chantre ,1
907,Augusto 'Tanquinho' Mendes ,Spenser Gilliam ,1
908,Augusto 'Tanquinho' Mendes ,Vagner Rocha,1
909,Augusto 'Tanquinho' Mendes ,Vitor Paschoal ,1
910,Augusto 'Tanquinho' Mendes ,Yuta Shimada ,1
911,Austin Baker ,Antonio Zuazo ,1
912,Austin Baker ,Caio Caetano ,2
913,Austin Baker ,Damon Morgan ,1
914,Austin Baker ,Diego Ramalho ,1
915,Austin Baker ,Fellipe Trovo,1
916,Austin Baker ,Giancarlo Bodoni ,1
917,Austin Baker ,Jake Watson ,1
918,Austin Baker ,Jose Munoz ,1
919,Austin Baker ,Kevin Berbrich ,1
920,Austin Baker ,Lukas Pollard ,1
921,Austin Baker ,Marlon Tanaka Fagundes ,1
922,Austin Baker ,Mathias Luna ,1
923,Austin Baker ,Renato Tagliari ,2
924,Austin Baker ,Yuri Santos ,1
925,Austin Oranday ,Matheus Gabriel,1
926,Avery Brooks ,Giann Moramarco ,1
927,Ayub Magomadov ,Alejandro Carreras ,1
928,Ayub Magomadov ,Hassen Moussa ,1
929,Baret Yoshida ,Alex Ecklin ,1
930,Baret Yoshida ,Andre Pontes ,1
931,Baret Yoshida ,Antonio Lopez ,1
932,Baret Yoshida ,Damon Morgan ,1
933,Baret Yoshida ,Kristian Woodmansee ,1
934,Baret Yoshida ,Masakazu Imanar ,1
935,Baret Yoshida ,Nicollas Renier ,1
936,Baret Yoshida ,Paulo Cezar Pinheiro ,2
937,Baret Yoshida ,Rafael Domingos ,1
938,Baret Yoshida ,Ron Henderson ,1
939,Baret Yoshida ,Rubens 'Cobrinha' Charles ,1
940,Baret Yoshida ,Samir Chantre ,1
941,Baret Yoshida ,Wellington Dias ,1
942,Basel Fanous ,Donghwa Choi ,1
943,Basel Fanous ,Eduardo Machado ,1
944,Basel Fanous ,Matt Leighton ,1
945,Beatriz Mesquita ,Alexa Yanes ,1
946,Beatriz Mesquita ,Amanda Leve ,1
947,Beatriz Mesquita ,Ana Carolina Vieira,1
948,Beatriz Mesquita ,Bianca Basilio,9
949,Beatriz Mesquita ,Brenda Larissa ,1
950,Beatriz Mesquita ,Charlotte von Baumgarten ,1
951,Beatriz Mesquita ,Claudia do Val ,1
952,Beatriz Mesquita ,Elisabeth Clay,1
953,Beatriz Mesquita ,Ffion Davies,2
954,Beatriz Mesquita ,Jena Bishop ,2
955,Beatriz Mesquita ,Julia Maele ,1
956,Beatriz Mesquita ,Larissa Paes ,3
957,Beatriz Mesquita ,Luanna Alzuguir ,1
958,Beatriz Mesquita ,Luiza Monteiro ,5
959,Beatriz Mesquita ,Mackenzie Dern,1
960,Beatriz Mesquita ,Margot Ciccarelli ,3
961,Beatriz Mesquita ,Mayssa Bastos,1
962,Beatriz Mesquita ,Melissa Cueto ,1
963,Beatriz Mesquita ,Michelle Nicolini ,2
964,Beatriz Mesquita ,Sabatha Lais ,1
965,Beatriz Mesquita ,Samantha Cook ,1
966,Beatriz Mesquita ,Talita Alencar ,2
967,Beatriz Mesquita ,Thamara Ferreira ,2
968,Beatriz Mesquita ,Venla Luukkonen ,1
969,Bebeto Oliveira ,"Edwin ""Junny"" Ocasio",2
970,Bebeto Oliveira ,Emilio Hernandez ,1
971,Bebeto Oliveira ,Hiago George,1
972,Bebeto Oliveira ,Malachi Edmond ,1
973,Bebeto Oliveira ,Nobushiro Sawada ,1
974,Bebeto Oliveira ,Paulo Miyao,1
975,Bebeto Oliveira ,Pedro Serrano ,1
976,Bebeto Oliveira ,Rene Lopez ,1
977,Bebeto Oliveira ,Richard Alarcon ,1
978,Bebeto Oliveira ,Thalison Soares ,3
979,Bebeto Oliveira ,Thiago Macedo ,1
980,Bebeto Oliveira ,Yuta Shimada ,1
981,Ben Dyson ,Jesse Taylor ,1
982,Ben Egli ,Micah Brakefield ,1
983,Ben Hodgkinson ,Anton Minenko ,1
984,Ben Hodgkinson ,Eduardo Machado ,1
985,Ben Hodgkinson ,Helton Jose ,1
986,Ben Hodgkinson ,Lee Ting ,1
987,Benjamin Silva ,Leonardo Silva ,1
988,Benjamin Silva IV ,Nathan Barreto ,1
989,Benji Silva ,Alan Sanchez ,1
990,Benji Silva ,Gustavo Andrade ,1
991,Benji Silva ,Kevin Berbich ,1
992,Benji Silva ,Nicholas Greene ,1
993,Benson Henderson ,AJ Agazarm ,2
994,Bernardo Faria ,AJ Agazarm ,1
995,Bernardo Faria ,"Aaron ""Tex"" Johnson",1
996,Bernardo Faria ,Alexander Trans ,1
997,Bernardo Faria ,Alexandre Souza ,1
998,Bernardo Faria ,Alexandro Ceconi ,3
999,Bernardo Faria ,Andre Campos ,3
1000,Bernardo Faria ,Antonio Braga Neto ,2
1001,Bernardo Faria ,Antonio Carlos Jr. ,1
1002,Bernardo Faria ,Braulio Estima ,1
1003,Bernardo Faria ,Brent Primus ,1
1004,Bernardo Faria ,Claudio Calasans ,1
1005,Bernardo Faria ,DJ Jackson ,1
1006,Bernardo Faria ,Dimitrius Souza ,1
1007,Bernardo Faria ,Eduardo Telles ,1
1008,Bernardo Faria ,Erberth Santos ,2
1009,Bernardo Faria ,Ezra Lenon ,1
1010,Bernardo Faria ,Felipe Fogolin ,1
1011,Bernardo Faria ,Gabriel Arges ,1
1012,Bernardo Faria ,Gustavo Batista ,1
1013,Bernardo Faria ,Gustavo Pires ,1
1014,Bernardo Faria ,Igor Silva ,3
1015,Bernardo Faria ,Jackson Sousa ,1
1016,Bernardo Faria ,James Puopolo,2
1017,Bernardo Faria ,Joao Assis ,1
1018,Bernardo Faria ,Joao Gabriel Rocha ,2
1019,Bernardo Faria ,Josh Hinger ,1
1020,Bernardo Faria ,Leandro Lo,4
1021,Bernardo Faria ,Lucio Rodrigues ,1
1022,Bernardo Faria ,Luiz Panza,4
1023,Bernardo Faria ,Otavio Sousa ,3
1024,Bernardo Faria ,Rafael Lovato Jr.,5
1025,Bernardo Faria ,Renato Cardoso ,1
1026,Bernardo Faria ,"Roberto ""Cyborg"" Abreu",1
1027,Bernardo Faria ,Roberto Alencar ,3
1028,Bernardo Faria ,Rodrigo Cavaca ,2
1029,Bernardo Faria ,Rodrigo Ranieri de Faria ,1
1030,Bernardo Faria ,Tim Spriggs,1
1031,Bernardo Faria ,Valdir Araujo ,1
1032,Bernardo Faria ,Victor Silverio ,1
1033,Bernardo Faria ,Vitor Schlosser ,1
1034,Bernardo Faria ,Vitor Toledo ,1
1035,Bernardo Faria ,Yuri Simoes ,1
1036,Bianca Basilio,Alexa Yanes ,3
1037,Bianca Basilio,Amal Amjahid ,4
1038,Bianca Basilio,"Amanda ""Tubby"" Alequin ",1
1039,Bianca Basilio,Amanda Monteiro ,1
1040,Bianca Basilio,Ana Carolina Schmitt ,3
1041,Bianca Basilio,Anna Rodrigues ,2
1042,Bianca Basilio,Ariadne Oliveira ,1
1043,Bianca Basilio,Brenda Larissa ,1
1044,Bianca Basilio,Carina Santi ,2
1045,Bianca Basilio,Catherine Perret ,1
1046,Bianca Basilio,Charlotte von Baumgarten ,1
1047,Bianca Basilio,Christine Martin ,1
1048,Bianca Basilio,Christine McDonagh ,1
1049,Bianca Basilio,Dayane Bazzoni ,1
1050,Bianca Basilio,Elisabeth Clay,1
1051,Bianca Basilio,Elvira Karppinen ,2
1052,Bianca Basilio,Fernanda Mazzelli ,2
1053,Bianca Basilio,Ffion Davies,3
1054,Bianca Basilio,Gabi McComb ,1
1055,Bianca Basilio,Gabriela Fechter ,2
1056,Bianca Basilio,Georgina Staley ,1
1057,Bianca Basilio,Hope Douglass ,1
1058,Bianca Basilio,Jena Bishop ,1
1059,Bianca Basilio,Jessica Flowers,2
1060,Bianca Basilio,Julia Maele ,3
1061,Bianca Basilio,Katjusa Horman ,1
1062,Bianca Basilio,Kayla Patterson ,1
1063,Bianca Basilio,Kristin Mikkelson ,1
1064,Bianca Basilio,Larissa Campos ,2
1065,Bianca Basilio,Larissa Paes ,1
1066,Bianca Basilio,Luiza Monteiro ,2
1067,Bianca Basilio,Lunna Vieira ,1
1068,Bianca Basilio,Maggie Grindatti,1
1069,Bianca Basilio,Mayssa Bastos,1
1070,Bianca Basilio,Michele Oliveira ,1
1071,Bianca Basilio,Michelle Nicolini ,1
1072,Bianca Basilio,Myriam Zitouni ,1
1073,Bianca Basilio,Natasha Quiza De Almeida ,1
1074,Bianca Basilio,Nathiely de Jesus,1
1075,Bianca Basilio,Nikki Sullivan ,1
1076,Bianca Basilio,Rose El Sharouni ,1
1077,Bianca Basilio,Sophia Nordeno ,1
1078,Bianca Basilio,Talia Marie Vaughan ,1
1079,Bianca Basilio,Talita Alencar ,2
1080,Bianca Basilio,Thamara Ferreira ,1
1081,Bill Cooper ,Geo Martinez,1
1082,Bill Cooper ,Gregor Gracie ,1
1083,Bill Cooper ,Vitor Oliveira ,1
1084,Bill Cooper ,Wilson Reis ,1
1085,Bill Watts ,Kody Steele,1
1086,Billy Brown ,Andrew Kimler ,1
1087,Brad Schneider ,Nicholas Spacek ,1
1088,Bradley Hill ,Ayub Magomadov ,1
1089,Bradley Hill ,David Garmo,1
1090,Bradley Hill ,Faisal Al-Ketbi ,2
1091,Bradley Hill ,Hassen Moussa ,1
1092,Bradley Hill ,Marcos Tinoco ,1
1093,Bradley Hill ,Mateo Tenzera ,1
1094,Bradley Hill ,Melksedec Franco ,1
1095,Bradley Hill ,Santeri Lilius ,1
1096,Bradley Hill ,Tommi Pulkkanen ,1
1097,Brandon Walensky ,Alexandre Molinaro ,1
1098,Brandon Walensky ,Ben Eddy ,1
1099,Brandon Walensky ,Brian Mahecha ,1
